maker_fee_bps,estimated_fees,estimated_total_pnl,estimated_realized_pnl,max_drawdown,fills,turnover_usd,estimated_pnl_per_turnover
-0.5,-0.05122732965842659,13.278370033220835,10.696201848115964,4.328587924394561,5,1024.546593168532,0.012960240287516744
0.0,0.0,13.227142703562409,10.644974518457538,4.328587924394561,5,1024.546593168532,0.012910240287516745
0.5,0.05122732965842659,13.175915373903983,10.593747188799112,4.328587924394561,5,1024.546593168532,0.012860240287516747
1.0,0.10245465931685319,13.124688044245556,10.542519859140684,4.328587924394561,5,1024.546593168532,0.012810240287516745
