entry_time,exit_time,entry_side,exit_side,quantity,entry_price,exit_price,holding_seconds,roundtrip_pnl,exit_order_status
2026-03-19 03:34:20.946980007+00:00,2026-03-19 13:38:36.799916218+00:00,ask,bid,0.08795404714246322,2222.5,2116.3,36255.852936,9.340719806529577,pending_cancel
2026-03-19 13:38:36.799916218+00:00,2026-03-20 05:42:46.571920130+00:00,bid,ask,0.045239286320326866,2116.3,2143.3,57849.772003,1.2214607306488254,live
2026-03-20 04:38:01.884669239+00:00,2026-03-20 05:42:46.571920130+00:00,bid,ask,0.045575449856979006,2142.3,2143.3,3884.68725,0.045575449856979006,live
2026-03-20 04:38:01.884669239+00:00,2026-03-20 05:42:48.679674362+00:00,bid,ask,0.037218531422182316,2142.3,2143.3,3886.795005,0.037218531422182316,live
