date,starting_equity,ending_equity,daily_pnl,daily_realized_trading_pnl,daily_unrealized_trading_pnl_change,daily_funding_pnl,daily_fees,ending_realized_trading_pnl,ending_unrealized_trading_pnl,ending_funding_pnl,ending_fees,bid_fills,ask_fills,bid_volume_eth,ask_volume_eth,average_inventory,max_abs_inventory,max_drawdown,sampled_1m_max_drawdown
2026-03-19,0.0,10.245410921351802,10.245410921351802,9.340719806529577,0.9568109056748968,-0.02825204478357664,0.023867746069071362,9.340719806529577,0.9568109056748968,-0.02825204478357664,0.023867746069071362,1,1,0.13319333346279008,0.08795404714246322,-0.017382394214670003,0.08795404714246322,4.328587924394561,4.1524990905008625
2026-03-20,10.245410921351802,10.376261876353388,0.13085095500158594,1.3042547119279604,-1.1281926205538353,-0.01785155278316444,0.027359583589355238,10.644974518457538,-0.1713817148789386,-0.04610359756674108,0.0512273296584266,1,2,0.08279398127916132,0.17254799873688115,-0.01945609031109836,0.1280332675994882,2.5103726909531314,2.2876953431566776
2026-03-21,10.376261876353388,13.175915373903983,2.7996534975505956,0.0,2.78217069608706,0.017482801463530703,0.0,10.644974518457538,2.6107889812081213,-0.028620796103210378,0.0512273296584266,0,0,0.0,0.0,-0.04451473113739297,0.04451473113739296,1.053213171625158,1.0087907693970628
