maker_fee_bps,estimated_fees,estimated_total_pnl,estimated_realized_pnl,max_drawdown,fills,turnover_usd,estimated_pnl_per_turnover
-0.5,-0.017032449190596596,-1.8239286070071492,0.017032449190596596,2.1191292590680404,2,340.6489838119319,-0.005354275790278352
0.0,0.0,-1.8409610561977459,0.0,2.1191292590680404,2,340.6489838119319,-0.005404275790278352
0.5,0.017032449190596596,-1.8579935053883425,-0.017032449190596596,2.1191292590680404,2,340.6489838119319,-0.005454275790278353
1.0,0.03406489838119319,-1.875025954578939,-0.03406489838119319,2.1191292590680404,2,340.6489838119319,-0.005504275790278352
