maker_fee_bps,estimated_fees,estimated_total_pnl,estimated_realized_pnl,max_drawdown,fills,turnover_usd,estimated_pnl_per_turnover
-0.5,-0.13460542602869996,16.702279639670223,16.514011944009827,9.66901739988533,11,2692.108520573999,0.006204162838171561
0.0,0.0,16.567674213641524,16.379406517981128,9.66901739988533,11,2692.108520573999,0.006154162838171561
0.5,0.13460542602869996,16.433068787612825,16.24480109195243,9.66901739988533,11,2692.108520573999,0.0061041628381715615
1.0,0.2692108520573999,16.298463361584126,16.110195665923726,9.66901739988533,11,2692.108520573999,0.006054162838171562
