timestamp,order_id,side,price,quantity,signed_quantity,trade_price,trade_size,best_bid,best_ask,spread_at_fill,queue_ahead_before,queue_ahead_before_fill,queue_ahead_after,queue_ahead_initial,mid_at_fill,pressure_at_placement,pressure_at_fill,trade_imbalance_at_fill,microprice_at_fill,inventory_before,cash_after,inventory_after,realized_trading_pnl_after,quote_age_ms,book_age_ms,order_age_ms,fill_model,queue_depletion_fraction,order_status_at_fill,cancel_requested_time,cancel_effective_time,cancel_reason,is_pending_cancel_fill,is_pressure_stop_violation,is_pending_cancel_pressure_fill,stale_book_at_fill,markout_250ms,markout_1s,markout_5s,markout_30s,realized_spread_1s,realized_spread_5s,realized_spread_30s
2026-03-19 03:12:01.375534546+00:00,4819,ask,2206.2,0.12057111003828683,-0.12057111003828683,2206.4,16.119,2206.0,2206.1,0.09999999999990905,5.954000000000006,5.954000000000006,0.0,43.197,2206.05,-0.14492217178702926,-0.15547675334909375,0.9694527813180942,2206.042226162332,0.0,266.00398296646836,-0.12057111003828683,0.0,2632.2609999999995,74.632,2632.2609999999995,conservative_queue,0.0,live,,,,False,False,False,False,0.0,0.0,0.0999999999994543,1.0,0.1499999999996362,0.0500000000001819,-0.8500000000003638
2026-03-19 03:34:20.946980007+00:00,5723,ask,2222.5,0.07589693613863453,-0.07589693613863453,2222.5,2.249,2222.1,2222.2,0.09999999999990905,1.9949999999999892,1.9949999999999892,0.0,81.568,2222.1499999999996,0.0949012331361861,0.06693737978200466,0.9611819774676021,2222.153346868989,-0.12057111003828683,434.6849235345836,-0.19646804617692137,0.0,2993.0840000000003,176.164,2993.0840000000003,conservative_queue,0.0,live,,,,False,False,False,False,0.1000000000003638,0.1000000000003638,0.2000000000007276,-2.5,0.25,0.1499999999996362,2.850000000000364
2026-03-19 12:30:02.435604781+00:00,23844,bid,2155.1,0.14296592491456303,0.14296592491456303,2155.0,4.985,2155.3,2155.4,0.09999999999990905,2.395000000000001,2.395000000000001,0.0,21.329,2155.3500000000004,0.7821691176470589,-0.9703337892810828,-0.4829835613374585,2155.3014833105362,-0.19646804617692137,126.57905875120883,-0.05350212126235834,8.205786647085114,6993.353,15.925999999999998,6993.353,conservative_queue,0.0,pending_cancel,2026-03-19 12:30:02.370609222+00:00,2026-03-19 12:30:02.620609222+00:00,pressure_stop_bid,True,False,True,False,-0.5,-0.4000000000005457,-0.4000000000005457,-0.8000000000001819,-0.15000000000009095,-0.15000000000009095,-0.5499999999997272
2026-03-20 03:50:25.197095623+00:00,60873,ask,2150.3,0.10205101648525278,-0.10205101648525278,2151.8,39.571,2151.3,2151.4,0.09999999999990905,1.1569999999999967,1.1569999999999967,0.0,49.407000000000004,2151.3500000000004,-0.003981561726766899,0.8522129069994152,1.0,2151.39261064535,-0.05350212126235834,346.0193594994479,-0.15555313774761112,8.205786647085114,5359.628,48.694,5359.628,conservative_queue,0.0,pending_cancel,2026-03-20 03:50:25.046310782+00:00,2026-03-20 03:50:25.296310782+00:00,pressure_stop_ask,True,False,True,False,2.5999999999994543,2.7999999999992724,2.5,1.699999999999818,-3.8499999999994543,-3.550000000000182,-2.75
2026-03-20 04:38:01.884669239+00:00,61926,bid,2142.4,0.10287322368595511,0.10287322368595511,2141.0,186.875,2142.7,2142.8,0.1000000000003638,141.426,141.426,0.0,143.058,2142.75,0.5654464780920688,0.48181598647669655,-0.0887058450815777,2142.774090799324,-0.15555313774761112,125.62376507465765,-0.05267991406165601,11.219194106774754,5976.989,3.92,5976.989,conservative_queue,0.0,live,,,,False,False,False,False,-0.3999999999996362,-0.3999999999996362,-0.3999999999996362,-0.1000000000003638,-0.04999999999972715,-0.04999999999972715,0.24999999999954525
2026-03-20 05:42:48.679674362+00:00,63173,ask,2143.4,0.07274341801119144,-0.07274341801119144,2143.5,24.492,2143.0,2143.1,0.09999999999990905,15.133000000000033,15.133000000000033,0.0,108.63900000000001,2143.05,-0.7096394255604919,-0.09471047831650022,0.997627594494776,2143.045264476084,-0.05267991406165601,281.54200723984536,-0.12542333207284745,11.219194106774754,3006.724,42.092999999999996,3006.724,conservative_queue,0.0,live,,,,False,False,False,False,0.0,0.0999999999994543,0.1999999999998181,2.0999999999994543,0.25000000000045475,0.15000000000009095,-1.7499999999995453
2026-03-20 09:48:55.411738138+00:00,71002,bid,2142.9,0.13342578271975722,0.13342578271975722,2142.6,14.008,2142.6,2143.1,0.5,5.856000000000002,5.856000000000002,0.0,28.093,2142.85,0.06738305941845765,-0.5502839778605796,-0.9799073312259127,2142.712429005535,-0.12542333207284745,-4.3761025503224005,0.00800245064690977,12.772348940940608,976.307,0.416,976.307,conservative_queue,0.0,pending_cancel,2026-03-20 09:48:55.360339388+00:00,2026-03-20 09:48:55.610339388+00:00,pressure_stop_bid,True,False,True,False,-1.4999999999995453,-1.599999999999909,-1.599999999999909,-0.7999999999997272,-1.650000000000091,-1.650000000000091,-0.849999999999909
2026-03-20 18:37:23.660737716+00:00,93033,bid,2119.1,0.12116509817760662,0.12116509817760662,2118.5,39.917,2118.5,2118.6,0.09999999999990905,38.43699999999999,38.43699999999999,0.0,46.31399999999999,2118.55,-0.07055876266201941,0.4932011596371458,-0.9964236042121994,2118.5746600579814,0.00800245064690977,-261.13706209848857,0.1291675488245164,12.772348940940608,2925.1580000000004,8.128,2925.1580000000004,conservative_queue,0.0,pending_cancel,2026-03-20 18:37:23.550405141+00:00,2026-03-20 18:37:23.800405141+00:00,pressure_stop_bid,True,False,False,False,-0.4000000000005457,-0.6000000000003638,-0.5,-0.1999999999998181,-1.150000000000091,-1.0499999999997272,-0.7499999999995453
2026-03-20 22:48:51.732830939+00:00,99271,ask,2155.4,0.13090971903849072,-0.13090971903849072,2155.6,46.9,2155.2,2155.3,0.1000000000003638,26.728999999999992,26.728999999999992,0.0,55.102999999999994,2155.25,-0.066526624521908,0.5886430419167693,1.0,2155.279432152096,0.1291675488245164,21.025746317074322,-0.0017421702139743256,17.270672637874142,913.919,76.146,913.919,conservative_queue,0.0,pending_cancel,2026-03-20 22:48:51.640207332+00:00,2026-03-20 22:48:51.890207332+00:00,pressure_stop_ask,True,False,True,False,0.1999999999998181,0.1999999999998181,0.5,0.3999999999996362,-0.04999999999972715,-0.34999999999990905,-0.24999999999954525
2026-03-21 01:55:14.805250362+00:00,102147,ask,2148.9,0.12369422181991144,-0.12369422181991144,2149.1,8.6,2148.7,2148.8,0.1000000000003638,7.875999999999986,7.875999999999986,0.0,59.642999999999994,2148.75,-0.08998739943782107,0.02308100124966867,0.9089519043647484,2148.7511540500627,-0.0017421702139743256,286.832259585882,-0.12543639203388576,17.270672637874142,3081.856,45.536,3081.856,conservative_queue,0.0,live,,,,False,False,False,False,0.3000000000001819,0.3000000000001819,0.3000000000001819,-0.1999999999998181,-0.15000000000009095,-0.15000000000009095,0.34999999999990905
