timestamp,order_id,side,price,quantity,signed_quantity,trade_price,trade_size,best_bid,best_ask,spread_at_fill,queue_ahead_before,queue_ahead_before_fill,queue_ahead_after,queue_ahead_initial,mid_at_fill,pressure_at_placement,pressure_at_fill,trade_imbalance_at_fill,microprice_at_fill,inventory_before,cash_after,inventory_after,realized_trading_pnl_after,quote_age_ms,book_age_ms,order_age_ms,fill_model,queue_depletion_fraction,order_status_at_fill,cancel_requested_time,cancel_effective_time,cancel_reason,is_pending_cancel_fill,is_pressure_stop_violation,is_pending_cancel_pressure_fill,stale_book_at_fill,markout_250ms,markout_1s,markout_5s,markout_30s,realized_spread_1s,realized_spread_5s,realized_spread_30s
2026-03-19 01:29:09.167129582+00:00,2389,ask,2192.7,0.091,-0.091,2192.8,0.091,2192.7,2192.8,0.1000000000003638,121.03399999999999,121.03399999999999,121.03399999999999,121.03399999999999,2192.75,-0.7267110068176453,0.9605994539704987,-0.1355932203389831,2192.7980299726987,0.0955494971315367,-9.673902611537017,0.004549497131536698,0.30390649362087535,7379.922,23.947,7379.922,simple,0.0,pending_cancel,2026-03-19 01:29:08.987894884+00:00,2026-03-19 01:29:09.237894884+00:00,pressure_stop_ask,True,False,True,False,0.1999999999998181,0.1999999999998181,0.0,0.0,-0.25,-0.0500000000001819,-0.0500000000001819
2026-03-19 01:29:09.167129582+00:00,2389,ask,2192.7,0.014390293462737389,-0.014390293462737389,2192.8,0.382,2192.7,2192.8,0.1000000000003638,121.03399999999999,121.03399999999999,121.03399999999999,121.03399999999999,2192.75,-0.7267110068176453,0.9605994539704987,0.1804281345565749,2192.7980299726987,0.004549497131536698,21.87969386420725,-0.00984079633120069,0.30177974878363967,7379.922,23.947,7379.922,simple,0.0,pending_cancel,2026-03-19 01:29:08.987894884+00:00,2026-03-19 01:29:09.237894884+00:00,pressure_stop_ask,True,False,True,False,0.1999999999998181,0.1999999999998181,0.0,0.0,-0.25,-0.0500000000001819,-0.0500000000001819
2026-03-19 01:58:25.326223888+00:00,3145,bid,2198.5,0.10106357170607849,0.10106357170607849,2198.4,0.658,2198.5,2198.6,0.09999999999990905,57.156,57.156,57.156,57.156,2198.55,-0.053591104878293105,-0.8399179066187787,-0.933609958506224,2198.508004104669,-0.00984079633120069,-200.3085685316063,0.0912227753748778,0.24470313006267386,1881.668,19.689999999999998,1881.668,simple,0.0,pending_cancel,2026-03-19 01:58:25.306533376+00:00,2026-03-19 01:58:25.556533376+00:00,pressure_stop_bid,True,False,True,False,-0.1999999999998181,0.0,0.0,-0.8000000000001819,0.0500000000001819,0.0500000000001819,-0.75
2026-03-19 01:59:06.479555122+00:00,3160,ask,2198.0,0.1092371803383217,-0.1092371803383217,2198.1,0.8,2197.9,2198.1,0.1999999999998181,96.962,96.962,96.962,96.962,2198.0,-0.28332991739366775,-0.11308203991130816,-1.0,2197.988691796009,0.0912227753748778,39.79475385202477,-0.018014404963443892,0.19909174237523497,2944.035,22.724999999999998,2944.035,simple,0.0,live,,,,False,False,False,False,0.1499999999996362,0.1499999999996362,-0.1499999999996362,-0.4499999999998181,-0.1499999999996362,0.1499999999996362,0.4499999999998181
2026-03-19 02:28:38.675499162+00:00,4043,ask,2200.1,0.09916738828989555,-0.09916738828989555,2200.2,0.8,2200.0,2200.1,0.09999999999990905,55.689,55.689,55.689,55.689,2200.05,0.16079774073426137,0.9662804515745692,0.0,2200.0983140225785,-0.018014404963443892,257.97292482862395,-0.11718179325333944,0.19909174237523497,6837.228,20.142,6837.228,simple,0.0,pending_cancel,2026-03-19 02:28:38.655356637+00:00,2026-03-19 02:28:38.905356637+00:00,pressure_stop_ask,True,False,True,False,0.3999999999996362,0.8000000000001819,0.8000000000001819,0.8000000000001819,-0.7500000000004547,-0.7500000000004547,-0.7500000000004547
2026-03-19 02:33:34.280007189+00:00,4126,ask,2199.8,0.08819384166101402,-0.08819384166101402,2199.8,0.454,2199.7,2199.8,0.1000000000003638,58.187999999999995,58.187999999999995,58.187999999999995,58.187999999999995,2199.75,0.19198585008119654,0.9816876411745724,-0.9720915138731137,2199.799084382059,-0.11718179325333944,451.9817377145226,-0.20537563491435346,0.19909174237523497,2816.417,51.276,2816.417,simple,0.0,pending_cancel,2026-03-19 02:33:34.067535005+00:00,2026-03-19 02:33:34.317535005+00:00,pressure_stop_ask,True,False,True,False,0.5,0.8000000000001819,1.300000000000182,3.199999999999818,-0.75,-1.25,-3.149999999999636
2026-03-19 02:51:53.657169635+00:00,4505,bid,2198.3,0.12353666750125519,0.12353666750125519,2198.2,0.879,2198.2,2198.3,0.1000000000003638,53.932,53.932,53.932,53.932,2198.25,0.9770237101141223,-0.8470190786775762,0.7612732095490717,2198.207649046066,-0.20537563491435346,180.4110815465133,-0.08183896741309826,0.3827872605982691,3900.233,14.871,3900.233,simple,0.0,pending_cancel,2026-03-19 02:51:53.540659166+00:00,2026-03-19 02:51:53.790659166+00:00,pressure_stop_bid,True,False,True,False,0.0,0.0,0.0,0.1000000000003638,-0.0500000000001819,-0.0500000000001819,0.0500000000001819
2026-03-19 03:04:29.172483129+00:00,4721,ask,2198.7,0.091,-0.091,2198.9,0.091,2198.4,2198.5,0.09999999999990905,133.488,133.488,133.488,133.488,2198.45,-0.6721917946791139,0.8398046875,0.656569434056345,2198.491990234375,-0.08183896741309826,380.49278154651324,-0.17283896741309826,0.3827872605982691,535.39,20.171000000000003,535.39,simple,0.0,pending_cancel,2026-03-19 03:04:29.152311942+00:00,2026-03-19 03:04:29.402311942+00:00,pressure_stop_ask,True,False,True,False,3.300000000000182,3.300000000000182,3.0,2.699999999999818,-3.050000000000182,-2.75,-2.449999999999818
2026-03-19 03:04:29.178472508+00:00,4721,ask,2198.7,0.012448256056122431,-0.012448256056122431,2199.6,0.678,2198.4,2198.5,0.09999999999990905,133.488,133.488,133.488,133.488,2198.45,-0.6721917946791139,0.8398046875,0.6585063526495196,2198.491990234375,-0.17283896741309826,407.86276213710966,-0.1852872234692207,0.3827872605982691,541.379,26.16,541.379,simple,0.0,pending_cancel,2026-03-19 03:04:29.152311942+00:00,2026-03-19 03:04:29.402311942+00:00,pressure_stop_ask,True,False,True,False,3.300000000000182,3.300000000000182,3.0,2.699999999999818,-3.050000000000182,-2.75,-2.449999999999818
2026-03-19 03:06:51.453588765+00:00,4756,ask,2201.0,0.09852096788296526,-0.09852096788296526,2201.0,2.271,2200.7,2200.8,0.1000000000003638,102.69800000000001,102.69800000000001,102.69800000000001,102.69800000000001,2200.75,-0.44751570923325207,-0.42269282066295827,0.8532892319000369,2200.728865358967,-0.1852872234692207,624.7074124475162,-0.28380819135218593,0.3827872605982691,1316.431,83.36200000000001,1316.431,simple,0.0,live,,,,False,False,False,False,0.1000000000003638,0.1000000000003638,0.1999999999998181,-0.6000000000003638,0.1499999999996362,0.0500000000001819,0.8500000000003638
2026-03-19 03:06:54.036855668+00:00,4759,ask,2201.2,0.08866887109466873,-0.08866887109466873,2201.2,2.271,2200.8,2200.9,0.09999999999990905,70.973,70.973,70.973,70.973,2200.8500000000004,-0.25042899485206177,-0.08399099612182348,0.963738978781126,2200.845800450194,-0.28380819135218593,819.885331501101,-0.37247706244685463,0.3827872605982691,2264.301,34.141,2264.301,simple,0.0,live,,,,False,False,False,False,0.0999999999994543,0.0999999999994543,0.0999999999994543,-0.7000000000007276,0.25,0.25,1.050000000000182
2026-03-19 03:07:07.088384905+00:00,4765,ask,2201.2,0.08070944132967713,-0.08070944132967713,2201.2,2.271,2200.8,2200.9,0.09999999999990905,70.792,70.792,70.792,70.792,2200.8500000000004,-0.6130084279956027,-0.8942177649237427,0.961507470791221,2200.805289111754,-0.37247706244685463,997.5429537559862,-0.45318650377653175,0.3827872605982691,818.5210000000001,71.57900000000001,818.5210000000001,simple,0.0,live,,,,False,False,False,False,0.0,0.0,-0.3000000000001819,-0.4000000000005457,0.3499999999994543,0.6499999999996362,0.75
2026-03-19 03:07:09.721273383+00:00,4768,bid,2200.6,0.1273615028032906,0.1273615028032906,2200.6,5.454,2200.6,2200.7,0.09999999999990905,55.667,55.667,55.667,55.667,2200.6499999999996,-0.3190609906772998,-0.5051036189297866,0.9700168846895093,2200.6247448190534,-0.45318650377653175,717.271230687065,-0.3258250009732412,0.34848583178889464,2185.254,24.897,2185.254,simple,0.0,pending_cancel,2026-03-19 03:07:09.696376251+00:00,2026-03-19 03:07:09.946376251+00:00,pressure_stop_bid,True,False,True,False,-0.0999999999994543,-0.0999999999994543,-0.0999999999994543,-0.1999999999998181,-0.04999999999972715,-0.04999999999972715,-0.15000000000009095
2026-03-19 03:10:47.571035503+00:00,4821,ask,2206.2,0.08705782847779914,-0.08705782847779914,2206.3,2.934,2205.7,2205.8,0.1000000000003638,166.60500000000002,166.60500000000002,166.60500000000002,166.60500000000002,2205.75,-0.5720723714821265,0.45437354148225634,0.08729464372508981,2205.7727186770744,-0.3258250009732412,909.3382118747854,-0.4128828294510403,0.34848583178889464,732.341,39.631,732.341,simple,0.0,live,,,,False,False,False,False,0.6000000000003638,0.6000000000003638,0.3000000000001819,0.1999999999998181,-0.1500000000005457,0.1499999999996362,0.25
2026-03-19 03:12:01.375534546+00:00,4839,ask,2206.4,0.0792828270931828,-0.0792828270931828,2206.4,2.266,2206.0,2206.1,0.09999999999990905,110.16,110.16,110.16,110.16,2206.05,-0.14492217178702926,-0.15547675334909375,0.8207478890229193,2206.042226162332,-0.4128828294510403,1084.267841573184,-0.4921656565442231,0.34848583178889464,2632.2609999999995,74.632,2632.2609999999995,simple,0.0,live,,,,False,False,False,False,0.0,0.0,0.0999999999994543,1.0,0.34999999999990905,0.25000000000045475,-0.650000000000091
2026-03-19 03:14:56.692690793+00:00,4882,bid,2206.0,0.12800543560627672,0.12800543560627672,2206.0,0.453,2206.1,2206.2,0.09999999999990905,34.333,34.333,34.333,34.333,2206.1499999999996,0.1864113138617404,-0.28208149848043174,-0.9525176102269762,2206.135895925076,-0.4921656565442231,801.8878506257374,-0.3641602209379464,-0.11917041929078076,3157.527,41.183,3157.527,simple,0.0,live,,,,False,False,False,False,-0.0999999999994543,-0.0999999999994543,-0.2999999999992724,-0.6999999999998181,0.0500000000001819,-0.1499999999996362,-0.5500000000001819
2026-03-19 03:16:16.099503136+00:00,4906,ask,2207.4,0.08488452971892646,-0.08488452971892646,2207.5,0.09,2207.4,2207.5,0.09999999999990905,98.943,98.943,98.943,98.943,2207.45,0.1684890236699606,0.9978239582199977,0.9958108916816277,2207.499891197911,-0.3641602209379464,989.2619615272957,-0.4490447506568729,-0.11917041929078076,9104.472,1.568,9104.472,simple,0.0,pending_cancel,2026-03-19 03:16:15.995394606+00:00,2026-03-19 03:16:16.245394606+00:00,pressure_stop_ask,True,False,True,False,0.5,0.5,0.1000000000003638,0.4000000000005457,-0.5499999999997272,-0.15000000000009095,-0.45000000000027285
2026-03-19 03:17:06.418421250+00:00,4924,ask,2208.3,0.07592772380829234,-0.07592772380829234,2208.3,0.8,2207.8,2208.0,0.1999999999998181,258.839,258.839,258.839,258.839,2207.9,-0.5001207543855797,-0.2472088019162843,0.9772938352305889,2207.8752791198085,-0.4490447506568729,1156.9331540131477,-0.5249724744651653,-0.11917041929078076,5294.9710000000005,35.822,5294.9710000000005,simple,0.0,pending_cancel,2026-03-19 03:17:06.331603835+00:00,2026-03-19 03:17:06.581603835+00:00,pressure_stop_ask,True,False,False,False,1.0499999999997272,1.0499999999997272,0.9500000000002728,7.349999999999909,-0.6499999999996362,-0.5500000000001819,-6.949999999999818
2026-03-19 03:18:18.510883102+00:00,4982,ask,2217.1,0.06705362488726674,-0.06705362488726674,2217.5,1.897,2216.5,2216.6,0.09999999999990905,275.068,275.068,275.068,275.068,2216.55,0.41019217973306193,0.8799546998867498,-0.0965140474613256,2216.5939977349944,-0.5249724744651653,1305.5977457507067,-0.592026099352432,-0.11917041929078076,271.205,12.142,271.205,simple,0.0,pending_cancel,2026-03-19 03:18:18.292589829+00:00,2026-03-19 03:18:18.542589829+00:00,pressure_stop_ask,True,False,True,False,1.8999999999996362,1.5,1.0999999999994543,1.0999999999994543,-0.9500000000002728,-0.5499999999997272,-0.5499999999997272
2026-03-19 03:19:20.065468150+00:00,5024,ask,2220.9,0.058700376800994686,-0.058700376800994686,2221.0,2.44,2220.9,2221.0,0.09999999999990905,222.453,222.453,222.453,222.453,2220.95,-0.5466691868775769,0.7819091884161601,-0.4854985510795469,2220.9890954594207,-0.592026099352432,1435.9654125880359,-0.6507264761534267,-0.11917041929078076,1036.2469999999998,14.801,1036.2469999999998,simple,0.0,pending_cancel,2026-03-19 03:19:19.882958854+00:00,2026-03-19 03:19:20.132958854+00:00,pressure_stop_ask,True,False,True,False,0.6999999999998181,0.3000000000001819,1.1000000000003638,5.300000000000182,-0.34999999999990905,-1.150000000000091,-5.349999999999909
2026-03-19 03:19:22.394252038+00:00,5032,ask,2223.2,0.051573050288399896,-0.051573050288399896,2223.3,1.345,2223.2,2223.3,0.1000000000003638,51.678999999999995,51.678999999999995,51.678999999999995,51.678999999999995,2223.25,-0.7856603773584906,0.5286427230847979,-0.05551654084422221,2223.276432136154,-0.6507264761534267,1550.6226179892064,-0.7022995264418266,-0.11917041929078076,251.95499999999998,47.961999999999996,251.95499999999998,simple,0.0,pending_cancel,2026-03-19 03:19:22.193360975+00:00,2026-03-19 03:19:22.443360975+00:00,refresh_reprice,True,False,True,False,-0.8999999999996362,-1.699999999999818,-1.300000000000182,2.5,1.6499999999996362,1.25,-2.550000000000182
2026-03-19 03:19:30.122057492+00:00,5043,ask,2224.2,0.04641574525955991,-0.04641574525955991,2224.3,2.372,2223.4,2223.5,0.09999999999990905,135.971,135.971,135.971,135.971,2223.45,-0.16921222502418679,0.9970912688597575,0.14127026784914432,2223.4998545634426,-0.7022995264418266,1653.8605185955196,-0.7487152717013865,-0.11917041929078076,281.127,23.555,281.127,simple,0.0,pending_cancel,2026-03-19 03:19:29.894539054+00:00,2026-03-19 03:19:30.144539054+00:00,pressure_stop_ask,True,False,True,False,0.3000000000001819,0.3000000000001819,2.0,0.1000000000003638,0.4499999999998181,-1.25,0.6499999999996362
2026-03-19 03:19:52.936263370+00:00,5062,bid,2225.5,0.1597115364532843,0.1597115364532843,2225.0,0.267,2225.0,2225.8,0.8000000000001819,70.664,70.664,70.664,70.664,2225.4,0.20576304651685615,-0.7422362188980117,0.4897519922776792,2225.103105512441,-0.7487152717013865,1298.4224942187354,-0.5890037352481022,-2.739979254575054,743.6850000000001,27.57,743.6850000000001,simple,0.0,pending_cancel,2026-03-19 03:19:52.908692900+00:00,2026-03-19 03:19:53.158692900+00:00,pressure_stop_bid,True,False,True,False,-0.5499999999997272,-0.7500000000004547,-2.150000000000091,-2.549999999999727,-0.8500000000003638,-2.25,-2.649999999999636
2026-03-19 03:20:34.566961537+00:00,5100,bid,2222.6,0.1446103574523475,0.1446103574523475,2222.6,3.59,2222.7,2222.8,0.1000000000003638,98.0,98.0,98.0,98.0,2222.75,0.3591476890943387,-0.07757129640802862,-0.7445595644949952,2222.7461214351797,-0.5890037352481022,977.0115137451479,-0.4443933777957547,-4.693613140542024,518.221,8.81,518.221,simple,0.0,live,,,,False,False,False,False,-0.1000000000003638,-0.1000000000003638,-0.8000000000001819,-2.300000000000182,0.04999999999972715,-0.650000000000091,-2.150000000000091
2026-03-19 03:20:35.834885125+00:00,5102,bid,2222.4,0.13014932170711277,0.13014932170711277,2222.3,1.332,2222.6,2222.7,0.09999999999990905,92.444,92.444,92.444,92.444,2222.6499999999996,-0.07757129640802862,-0.5536933179633972,-0.8281137118913451,2222.622315334102,-0.4443933777957547,687.7676611832605,-0.3142440560886419,-6.425853773570899,1267.9230000000002,48.29,1267.9230000000002,simple,0.0,pending_cancel,2026-03-19 03:20:35.786595099+00:00,2026-03-19 03:20:36.036595099+00:00,pressure_stop_bid,True,False,True,False,-0.6999999999998181,-0.6999999999998181,-0.6999999999998181,-2.199999999999818,-0.45000000000027285,-0.45000000000027285,-1.9500000000002728
2026-03-19 03:21:26.549138829+00:00,5124,ask,2222.5,0.08046413564593938,-0.08046413564593938,2222.7,0.193,2222.6,2222.7,0.09999999999990905,131.833,131.833,131.833,131.833,2222.6499999999996,-0.18218634059674976,0.1406435420730293,-0.7658770806658125,2222.6570321771032,-0.3142440560886419,866.5992026563608,-0.39470819173458127,-6.425853773570899,1101.8980000000001,25.588,1101.8980000000001,simple,0.0,pending_cancel,2026-03-19 03:21:26.422365613+00:00,2026-03-19 03:21:26.672365613+00:00,pressure_stop_ask,True,False,False,False,0.2000000000007276,0.3000000000001819,-0.3999999999996362,-0.3999999999996362,-0.4499999999998181,0.25,0.25
2026-03-19 03:21:28.233536795+00:00,5128,ask,2223.6,0.07241772208134543,-0.07241772208134543,2223.6,1.799,2223.5,2223.6,0.09999999999990905,118.161,118.161,118.161,118.161,2223.55,0.4928201987205662,-0.5512474801685996,-0.7488032968774759,2223.522437625991,-0.39470819173458127,1027.6272494764405,-0.4671259138159267,-6.425853773570899,1342.1080000000002,26.266000000000002,1342.1080000000002,simple,0.0,pending_cancel,2026-03-19 03:21:28.003410803+00:00,2026-03-19 03:21:28.253410803+00:00,pressure_stop_ask,True,False,False,False,-0.1000000000003638,-0.3000000000001819,-1.4000000000005457,-1.300000000000182,0.34999999999990905,1.4500000000002728,1.349999999999909
2026-03-19 03:21:52.995197267+00:00,5136,bid,2222.3,0.13612114503015765,0.13612114503015765,2222.3,2.249,2222.3,2222.4,0.09999999999990905,81.934,81.934,81.934,81.934,2222.3500000000004,0.243609632688131,-0.9526840095515606,-0.34951705273955036,2222.3023657995227,-0.4671259138159267,725.1252288759212,-0.33100476878576907,-7.603352926442254,7052.436,48.924,7052.436,simple,0.0,pending_cancel,2026-03-19 03:21:52.815760346+00:00,2026-03-19 03:21:53.065760346+00:00,pressure_stop_bid,True,False,True,False,-0.2000000000007276,-0.2000000000007276,-0.1000000000003638,1.0999999999994543,-0.1500000000005457,-0.0500000000001819,1.1499999999996362
2026-03-19 03:22:16.463495030+00:00,5149,ask,2223.4,0.0765446154122341,-0.0765446154122341,2223.5,0.196,2223.4,2223.5,0.09999999999990905,224.167,224.167,224.167,224.167,2223.45,-0.9161375023443991,0.9816539523564374,-0.6821904078541248,2223.4990826976173,-0.33100476878576907,895.3145267834825,-0.4075493841980032,-7.603352926442254,2460.839,7.8709999999999996,2460.839,simple,0.0,pending_cancel,2026-03-19 03:22:16.404665650+00:00,2026-03-19 03:22:16.654665650+00:00,refresh_reprice,True,False,True,False,0.1000000000003638,0.1000000000003638,0.0,2.9000000000005457,-0.15000000000009095,-0.04999999999972715,-2.950000000000273
2026-03-19 03:27:40.824920144+00:00,5466,bid,2230.2,0.14438562150798884,0.14438562150798884,2230.1,0.96,2230.3,2230.4,0.09999999999990905,84.425,84.425,84.425,84.425,2230.3500000000004,0.8565217391304348,-0.9922356349589571,-0.8076713166109981,2230.3003882182525,-0.4075493841980032,573.3057136963658,-0.26316376269001435,-9.728578189868275,2296.27,0.24600000000000002,2296.27,simple,0.0,pending_cancel,2026-03-19 03:27:40.824674123+00:00,2026-03-19 03:27:41.074674123+00:00,pressure_stop_bid,True,False,True,False,-0.3000000000001819,-0.3000000000001819,0.5,-0.1000000000003638,-0.1499999999996362,0.6500000000005457,0.0500000000001819
2026-03-19 03:28:27.264606672+00:00,5495,ask,2232.1,0.06836760049219386,-0.06836760049219386,2232.5,2.293,2232.4,2232.5,0.09999999999990905,160.93099999999998,160.93099999999998,160.93099999999998,160.93099999999998,2232.45,0.25172516612710855,0.6705783267827063,-0.7579829674298287,2232.4835289163393,-0.26316376269001435,725.9090347549918,-0.3315313631822082,-9.728578189868275,2856.7019999999998,43.795,2856.7019999999998,simple,0.0,pending_cancel,2026-03-19 03:28:27.016322335+00:00,2026-03-19 03:28:27.266322335+00:00,pressure_stop_ask,True,False,True,False,0.0,0.0,-0.5,-2.300000000000182,-0.34999999999990905,0.15000000000009095,1.9500000000002728
2026-03-19 03:29:37.507491372+00:00,5554,bid,2229.0,0.14021356782487096,0.14021356782487096,2228.7,2.243,2228.7,2228.8,0.1000000000003638,62.116,62.116,62.116,62.116,2228.75,0.6079128422794625,-0.18657948444629327,-0.7245409015025042,2228.7406710257783,-0.3315313631822082,413.37299207335445,-0.19131779535733726,-11.14360551079142,838.8520000000001,18.606,838.8520000000001,simple,0.0,pending_cancel,2026-03-19 03:29:37.335900375+00:00,2026-03-19 03:29:37.585900375+00:00,pressure_stop_bid,True,False,False,False,-0.1000000000003638,-0.1000000000003638,0.1999999999998181,-1.3999999999996362,-0.3500000000003638,-0.0500000000001819,-1.6499999999996362
