maker_fee_bps,estimated_fees,estimated_total_pnl,estimated_realized_pnl,max_drawdown,fills,turnover_usd,estimated_pnl_per_turnover
-0.5,-0.25417977813271275,105.44373716734616,0.9010455725940362,63.08555043634705,42,5083.5955626542545,0.02074196026567694
0.0,0.0,105.18955738921345,0.6468657944613234,63.08555043634705,42,5083.5955626542545,0.02069196026567694
0.5,0.25417977813271275,104.93537761108074,0.39268601632861067,63.08555043634705,42,5083.5955626542545,0.020641960265676943
1.0,0.5083595562654255,104.68119783294802,0.1385062381958979,63.08555043634705,42,5083.5955626542545,0.020591960265676938
