date,starting_equity,ending_equity,daily_pnl,daily_realized_trading_pnl,daily_unrealized_trading_pnl_change,daily_funding_pnl,daily_fees,ending_realized_trading_pnl,ending_unrealized_trading_pnl,ending_funding_pnl,ending_fees,bid_fills,ask_fills,bid_volume_eth,ask_volume_eth,average_inventory,max_abs_inventory,max_drawdown,sampled_1m_max_drawdown
2026-03-19,0.0,-30.292393107169083,-30.292393107169083,-27.07325260505646,0.0,0.06921255544907967,3.2883530575611433,-27.07325260505646,0.0,0.06921255544907967,3.2883530575611433,164,166,15.249302040228931,15.249302040228933,0.09879666589076032,0.592026099352432,41.34280767433464,40.83047706983262
2026-03-20,-30.292393107169083,-40.049899856256246,-9.757506749087163,-7.225813068748145,0.0025810704195849453,0.0946629068241544,2.628937657581318,-34.299065673804606,0.0025810704195849453,0.16387546227323407,5.917290715142461,131,127,12.257552268688471,12.30917367707998,0.09567436036616124,0.5704097738967601,16.28537650611114,16.11753626459247
2026-03-21,-40.049899856256246,-40.762714850470715,-0.7128149942144688,0.11940449665311093,-0.0025810704195849453,0.10507512719115658,0.9347135476386539,-34.179661177151495,0.0,0.26895058946439065,6.852004262781115,48,43,4.366102019156166,4.3144806107646545,-0.10704498202353445,0.5601696040994679,6.852002359769784,6.671657031998684
