timestamp,order_id,event,side,price,quantity,active_time,queue_ahead,reason
2026-03-19 00:11:00.586417325+00:00,51,cancelled,bid,2195.4,0.08017264871355143,2026-03-19 00:10:58.115967151+00:00,62.922,refresh
2026-03-19 00:11:00.635487589+00:00,53,placed,bid,2195.5,0.09215538384219629,2026-03-19 00:11:00.885487589+00:00,127.85199999999999,
2026-03-19 00:11:00.635487589+00:00,54,placed,ask,2196.0,0.10784461615780372,2026-03-19 00:11:00.885487589+00:00,19.475,
2026-03-19 00:11:00.637641989+00:00,53,cancelled,bid,2195.5,0.09215538384219629,2026-03-19 00:11:00.885487589+00:00,127.85199999999999,refresh
2026-03-19 00:11:00.637641989+00:00,54,cancelled,ask,2196.0,0.10784461615780372,2026-03-19 00:11:00.885487589+00:00,19.475,refresh
2026-03-19 00:11:15.694261439+00:00,55,placed,bid,2194.9,0.09237136742209963,2026-03-19 00:11:15.944261439+00:00,34.618,
2026-03-19 00:11:15.694261439+00:00,56,placed,ask,2195.4,0.10762863257790037,2026-03-19 00:11:15.944261439+00:00,131.965,
2026-03-19 00:11:16.051394457+00:00,55,cancelled,bid,2194.9,0.09237136742209963,2026-03-19 00:11:15.944261439+00:00,34.618,quote_crossed_after_book_update
2026-03-19 00:11:16.051394457+00:00,56,cancelled,ask,2195.4,0.10762863257790037,2026-03-19 00:11:15.944261439+00:00,131.965,quote_crossed_after_book_update
2026-03-19 00:11:56.157345396+00:00,57,placed,bid,2197.0,0.09348403489511768,2026-03-19 00:11:56.407345396+00:00,43.153999999999996,
2026-03-19 00:11:56.157345396+00:00,58,placed,ask,2197.6,0.10651596510488233,2026-03-19 00:11:56.407345396+00:00,85.22099999999999,
2026-03-19 00:11:56.376498757+00:00,57,cancelled,bid,2197.0,0.09348403489511768,2026-03-19 00:11:56.407345396+00:00,43.153999999999996,refresh
2026-03-19 00:11:56.376498757+00:00,58,cancelled,ask,2197.6,0.10651596510488233,2026-03-19 00:11:56.407345396+00:00,85.22099999999999,refresh
2026-03-19 00:12:16.534593498+00:00,59,placed,bid,2198.5,0.09472108825586373,2026-03-19 00:12:16.784593498+00:00,23.618000000000002,
2026-03-19 00:12:16.534593498+00:00,60,placed,ask,2199.0,0.10527891174413628,2026-03-19 00:12:16.784593498+00:00,68.128,
2026-03-19 00:12:18.204465540+00:00,59,cancelled,bid,2198.5,0.09472108825586373,2026-03-19 00:12:16.784593498+00:00,23.618000000000002,refresh
2026-03-19 00:12:18.204465540+00:00,60,cancelled,ask,2199.0,0.10527891174413628,2026-03-19 00:12:16.784593498+00:00,68.128,refresh
2026-03-19 00:12:28.246235057+00:00,61,placed,bid,2198.5,0.09472108825586373,2026-03-19 00:12:28.496235057+00:00,3.3200000000000003,
2026-03-19 00:12:28.246235057+00:00,62,placed,ask,2199.0,0.10527891174413628,2026-03-19 00:12:28.496235057+00:00,229.624,
2026-03-19 00:12:31.492015962+00:00,61,cancelled,bid,2198.5,0.09472108825586373,2026-03-19 00:12:28.496235057+00:00,3.3200000000000003,refresh
2026-03-19 00:12:31.492015962+00:00,62,cancelled,ask,2199.0,0.10527891174413628,2026-03-19 00:12:28.496235057+00:00,229.624,refresh
2026-03-19 00:13:06.772249017+00:00,63,placed,bid,2198.0,0.09536367264948178,2026-03-19 00:13:07.022249017+00:00,69.53,
2026-03-19 00:13:06.772249017+00:00,64,placed,ask,2198.5,0.10463632735051823,2026-03-19 00:13:07.022249017+00:00,129.176,
2026-03-19 00:13:10.703493627+00:00,63,cancelled,bid,2198.0,0.09536367264948178,2026-03-19 00:13:07.022249017+00:00,69.53,refresh
2026-03-19 00:13:10.703493627+00:00,64,cancelled,ask,2198.5,0.10463632735051823,2026-03-19 00:13:07.022249017+00:00,129.176,refresh
2026-03-19 00:13:15.735173576+00:00,65,placed,bid,2198.5,0.09584048185704729,2026-03-19 00:13:15.985173576+00:00,64.503,
2026-03-19 00:13:15.735173576+00:00,66,placed,ask,2199.0,0.10415951814295273,2026-03-19 00:13:15.985173576+00:00,114.666,
2026-03-19 00:13:18.406495621+00:00,65,cancelled,bid,2198.5,0.09584048185704729,2026-03-19 00:13:15.985173576+00:00,64.503,refresh
2026-03-19 00:13:18.406495621+00:00,66,cancelled,ask,2199.0,0.10415951814295273,2026-03-19 00:13:15.985173576+00:00,114.666,refresh
2026-03-19 00:14:18.839598408+00:00,67,placed,bid,2200.3,0.09708608881316243,2026-03-19 00:14:19.089598408+00:00,33.728,
2026-03-19 00:14:18.839598408+00:00,68,placed,ask,2200.9,0.10291391118683757,2026-03-19 00:14:19.089598408+00:00,28.18,
2026-03-19 00:14:21.544551008+00:00,67,cancelled,bid,2200.3,0.09708608881316243,2026-03-19 00:14:19.089598408+00:00,33.728,refresh
2026-03-19 00:14:21.544551008+00:00,68,cancelled,ask,2200.9,0.10291391118683757,2026-03-19 00:14:19.089598408+00:00,28.18,refresh
2026-03-19 00:14:21.544551008+00:00,69,placed,bid,2200.5,0.09708608881316243,2026-03-19 00:14:21.794551008+00:00,73.53999999999999,
2026-03-19 00:14:21.544551008+00:00,70,placed,ask,2201.1,0.10291391118683757,2026-03-19 00:14:21.794551008+00:00,72.2,
2026-03-19 00:14:21.798380610+00:00,69,cancelled,bid,2200.5,0.09708608881316243,2026-03-19 00:14:21.794551008+00:00,73.53999999999999,refresh
2026-03-19 00:14:21.798380610+00:00,70,cancelled,ask,2201.1,0.10291391118683757,2026-03-19 00:14:21.794551008+00:00,72.2,refresh
2026-03-19 00:14:52+00:00,71,placed,bid,2201.0,0.09798673903010678,2026-03-19 00:14:52.250000+00:00,59.209,
2026-03-19 00:14:52+00:00,72,placed,ask,2201.5,0.10201326096989323,2026-03-19 00:14:52.250000+00:00,72.548,
2026-03-19 00:14:53.804887195+00:00,71,cancelled,bid,2201.0,0.09798673903010678,2026-03-19 00:14:52.250000+00:00,59.209,refresh
2026-03-19 00:14:53.804887195+00:00,72,cancelled,ask,2201.5,0.10201326096989323,2026-03-19 00:14:52.250000+00:00,72.548,refresh
2026-03-19 00:15:34.373852194+00:00,73,placed,bid,2200.9,0.09864190016996627,2026-03-19 00:15:34.623852194+00:00,119.568,
2026-03-19 00:15:34.373852194+00:00,74,placed,ask,2201.5,0.10135809983003373,2026-03-19 00:15:34.623852194+00:00,43.443,
2026-03-19 00:15:34.424034092+00:00,73,cancelled,bid,2200.9,0.09864190016996627,2026-03-19 00:15:34.623852194+00:00,119.568,refresh
2026-03-19 00:15:34.424034092+00:00,74,cancelled,ask,2201.5,0.10135809983003373,2026-03-19 00:15:34.623852194+00:00,43.443,refresh
2026-03-19 00:16:24.690425184+00:00,75,placed,bid,2199.5,0.0985607810389166,2026-03-19 00:16:24.940425184+00:00,66.277,
2026-03-19 00:16:24.690425184+00:00,76,placed,ask,2200.0,0.10143921896108339,2026-03-19 00:16:24.940425184+00:00,46.792,
2026-03-19 00:16:29.702359849+00:00,75,cancelled,bid,2199.5,0.0985607810389166,2026-03-19 00:16:24.940425184+00:00,66.277,refresh
2026-03-19 00:16:29.702359849+00:00,76,cancelled,ask,2200.0,0.10143921896108339,2026-03-19 00:16:24.940425184+00:00,46.792,refresh
2026-03-19 00:16:29.702359849+00:00,77,placed,bid,2199.5,0.0985607810389166,2026-03-19 00:16:29.952359849+00:00,30.783,
2026-03-19 00:16:29.702359849+00:00,78,placed,ask,2200.0,0.10143921896108339,2026-03-19 00:16:29.952359849+00:00,129.072,
2026-03-19 00:16:34.737076932+00:00,77,cancelled,bid,2199.5,0.0985607810389166,2026-03-19 00:16:29.952359849+00:00,30.783,refresh
2026-03-19 00:16:34.737076932+00:00,78,cancelled,ask,2200.0,0.10143921896108339,2026-03-19 00:16:29.952359849+00:00,129.072,refresh
2026-03-19 00:16:34.737076932+00:00,79,placed,bid,2199.5,0.09887924971941535,2026-03-19 00:16:34.987076932+00:00,64.168,
2026-03-19 00:16:34.737076932+00:00,80,placed,ask,2200.0,0.10112075028058465,2026-03-19 00:16:34.987076932+00:00,126.52,
2026-03-19 00:16:39.867303078+00:00,79,cancelled,bid,2199.5,0.09887924971941535,2026-03-19 00:16:34.987076932+00:00,64.168,refresh
2026-03-19 00:16:39.867303078+00:00,80,cancelled,ask,2200.0,0.10112075028058465,2026-03-19 00:16:34.987076932+00:00,126.52,refresh
2026-03-19 00:16:39.867303078+00:00,81,placed,bid,2199.5,0.09887924971941535,2026-03-19 00:16:40.117303078+00:00,114.426,
2026-03-19 00:16:39.867303078+00:00,82,placed,ask,2200.1,0.10112075028058465,2026-03-19 00:16:40.117303078+00:00,103.91799999999999,
2026-03-19 00:16:44.935375294+00:00,81,cancelled,bid,2199.5,0.09887924971941535,2026-03-19 00:16:40.117303078+00:00,114.426,refresh
2026-03-19 00:16:44.935375294+00:00,82,cancelled,ask,2200.1,0.10112075028058465,2026-03-19 00:16:40.117303078+00:00,103.91799999999999,refresh
2026-03-19 00:16:44.935375294+00:00,83,placed,bid,2199.5,0.09887924971941535,2026-03-19 00:16:45.185375294+00:00,114.46600000000001,
2026-03-19 00:16:44.935375294+00:00,84,placed,ask,2200.0,0.10112075028058465,2026-03-19 00:16:45.185375294+00:00,45.39,
2026-03-19 00:16:45.483647942+00:00,83,cancelled,bid,2199.5,0.09887924971941535,2026-03-19 00:16:45.185375294+00:00,114.46600000000001,refresh
2026-03-19 00:16:45.483647942+00:00,84,cancelled,ask,2200.0,0.10112075028058465,2026-03-19 00:16:45.185375294+00:00,45.39,refresh
2026-03-19 00:17:10.637168858+00:00,85,placed,bid,2199.4,0.09936787073137134,2026-03-19 00:17:10.887168858+00:00,67.642,
2026-03-19 00:17:10.637168858+00:00,86,placed,ask,2200.0,0.10063212926862866,2026-03-19 00:17:10.887168858+00:00,108.917,
2026-03-19 00:17:11.313606474+00:00,85,cancelled,bid,2199.4,0.09936787073137134,2026-03-19 00:17:10.887168858+00:00,67.642,refresh
2026-03-19 00:17:11.313606474+00:00,86,cancelled,ask,2200.0,0.10063212926862866,2026-03-19 00:17:10.887168858+00:00,108.917,refresh
2026-03-19 00:18:17.172384936+00:00,87,placed,bid,2199.5,0.1003366007412498,2026-03-19 00:18:17.422384936+00:00,124.116,
2026-03-19 00:18:17.172384936+00:00,88,placed,ask,2200.1,0.0996633992587502,2026-03-19 00:18:17.422384936+00:00,77.55,
2026-03-19 00:18:17.583766929+00:00,87,cancelled,bid,2199.5,0.1003366007412498,2026-03-19 00:18:17.422384936+00:00,124.116,refresh
2026-03-19 00:18:17.583766929+00:00,88,cancelled,ask,2200.1,0.0996633992587502,2026-03-19 00:18:17.422384936+00:00,77.55,refresh
2026-03-19 00:19:03.053619742+00:00,89,placed,bid,2199.0,0.10070236834128368,2026-03-19 00:19:03.303619742+00:00,167.202,
2026-03-19 00:19:08.080365056+00:00,89,cancelled,bid,2199.0,0.10070236834128368,2026-03-19 00:19:03.303619742+00:00,167.202,refresh
2026-03-19 00:19:08.080365056+00:00,90,placed,bid,2199.0,0.10070236834128368,2026-03-19 00:19:08.330365056+00:00,73.459,
2026-03-19 00:19:08.080365056+00:00,91,placed,ask,2199.6,0.09929763165871631,2026-03-19 00:19:08.330365056+00:00,67.87,
2026-03-19 00:19:13.106380206+00:00,90,cancelled,bid,2199.0,0.10070236834128368,2026-03-19 00:19:08.330365056+00:00,73.459,refresh
2026-03-19 00:19:13.106380206+00:00,91,cancelled,ask,2199.6,0.09929763165871631,2026-03-19 00:19:08.330365056+00:00,67.87,refresh
2026-03-19 00:19:13.106380206+00:00,92,placed,bid,2199.0,0.10076892736659054,2026-03-19 00:19:13.356380206+00:00,58.281000000000006,
2026-03-19 00:19:13.106380206+00:00,93,placed,ask,2199.5,0.09923107263340947,2026-03-19 00:19:13.356380206+00:00,128.26399999999998,
2026-03-19 00:19:18.165150297+00:00,92,cancelled,bid,2199.0,0.10076892736659054,2026-03-19 00:19:13.356380206+00:00,58.281000000000006,refresh
2026-03-19 00:19:18.165150297+00:00,93,cancelled,ask,2199.5,0.09923107263340947,2026-03-19 00:19:13.356380206+00:00,128.26399999999998,refresh
2026-03-19 00:19:18.165150297+00:00,94,placed,bid,2199.0,0.10076892736659054,2026-03-19 00:19:18.415150297+00:00,148.769,
2026-03-19 00:19:18.165150297+00:00,95,placed,ask,2199.5,0.09923107263340947,2026-03-19 00:19:18.415150297+00:00,46.433,
2026-03-19 00:19:20.936771483+00:00,94,cancelled,bid,2199.0,0.10076892736659054,2026-03-19 00:19:18.415150297+00:00,148.769,quote_crossed_after_book_update
2026-03-19 00:19:20.936771483+00:00,95,cancelled,ask,2199.5,0.09923107263340947,2026-03-19 00:19:18.415150297+00:00,46.433,quote_crossed_after_book_update
2026-03-19 00:20:48.935543643+00:00,96,placed,bid,2197.9,0.10154687846321138,2026-03-19 00:20:49.185543643+00:00,87.172,
2026-03-19 00:20:48.935543643+00:00,97,placed,ask,2198.5,0.09845312153678863,2026-03-19 00:20:49.185543643+00:00,137.33499999999998,
